model,seed,num_trees,p,alpha_rho,beta_rho,alpha_sigma,beta_sigma,n,est,bias,rpehe,coverage,width,waic,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
CL-BART-avg,66,10,20,0.3,3,1,1,4507,-0.26096455349099795,0.07194275055165583,0.6685563935168587,0.06323496782782338,0.07578364080898595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,66,25,20,0.3,3,1,1,4507,-0.031122651637310667,0.3017846524053431,0.7364393531892326,0.38650987353006433,0.33840749374391565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,66,25,20,0.3,3,1,1,4507,-0.2673713279024595,0.06553597614019428,0.29619770917059285,0.7963168404703794,0.5846691921402325,12168.586781601953,0.09367068112520183,0.10067178720826055,0.1688440086916313,0.14485000191516711,0.13532380694848117,0.009644286650047988,0.07705271271155555,0.018007764436043964,0.010072574555220802,0.011750991469656686,0.019775288545963207,0.040857179848915855,0.009200550114586368,0.007705965850831926,0.041804988912034186,0.030902490176077616,0.009107180327403618,0.03915744723142543,0.011872598860848549,0.019727694420646286
CL-BART-avg,66,25,20,0.3,3,1,1,4507,-0.2673713279024595,0.06553597614019428,0.667897339509583,0.06101619702684713,0.07533687072905115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,66,50,20,0.3,3,1,1,4507,-0.031122651637310667,0.3017846524053431,0.7364393531892326,0.38650987353006433,0.33840749374391565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,66,50,20,0.3,3,1,1,4507,-0.2653439341990879,0.06756336984356585,0.29946462004207813,0.8730863101841579,0.7488675606364402,12221.348355163978,0.138311703025193,0.08801229721407249,0.13404611240260342,0.08930005357640176,0.07147058933164732,0.026137997619129823,0.02951732322372272,0.04903202696980365,0.03329295072156744,0.02733872634736745,0.03236339220459904,0.06027999528790789,0.028262950493029845,0.017742654342521928,0.02722217035747743,0.04037847213823218,0.02229217816313447,0.018501990906762356,0.03317974879106764,0.03331666688375816
CL-BART-avg,66,50,20,0.3,3,1,1,4507,-0.2653439341990879,0.06756336984356585,0.6680993196373946,0.06145995118704238,0.07414503949558601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,5,20,0.3,3,1,1,4300,-0.05294641676198483,0.21387981985236806,0.603159242824761,0.37046511627906975,0.35600771267745485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,5,20,0.3,3,1,1,4300,-0.2541160307703991,0.012710205843953798,0.2939479682587823,0.543953488372093,0.3921249297957218,11915.146478816598,0.13097858309990662,0.1582528205726735,0.1710604186118892,0.2593873132586368,0.07385196856520386,7.04656862745098e-4,0.0010232843137254902,9.129901960784314e-4,0.003070669934640523,0.0016864106753812637,0.0011948529411764707,4.0441176470588236e-4,6.127450980392157e-4,5.024509803921569e-4,7.107843137254901e-4,3.0024509803921567e-4,0.06472070494864612,0.06481329754123871,0.06510673436041083,7.04656862745098e-4
CL-BART-avg,67,5,20,0.3,3,1,1,4300,-0.2541160307703991,0.012710205843953786,0.5473339010483169,0.06116279069767442,0.07065950454267994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,10,20,0.3,3,1,1,4300,-0.05294641676198483,0.21387981985236806,0.603159242824761,0.37046511627906975,0.35600771267745485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,10,20,0.3,3,1,1,4300,-0.24758644999443669,0.01923978661991623,0.2682300082842943,0.5869767441860465,0.38634804451350196,11878.759387867938,0.10779837292337292,0.15445351407851407,0.21122132497132498,0.2439925814925815,0.17757154882154882,0.010686073186073185,0.003611166611166611,0.004836108336108336,0.005435758685758686,0.0027985902985902984,9.067044067044067e-4,0.0017543845043845043,0.0028343878343878343,0.00120004995004995,0.018336672586672587,0.015772523772523774,0.002369380619380619,0.03144982794982795,0.001430930180930181,0.0015400987900987902
CL-BART-avg,67,10,20,0.3,3,1,1,4300,-0.24758644999443669,0.019239786619916228,0.5475244462974718,0.06069767441860465,0.07083297821623433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,25,20,0.3,3,1,1,4300,-0.05294641676198483,0.21387981985236806,0.603159242824761,0.37046511627906975,0.35600771267745485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,25,20,0.3,3,1,1,4300,-0.24536695285297322,0.02145928376137971,0.27551711175763155,0.7004651162790698,0.4886208202206478,11871.676744510818,0.08944707346811223,0.07868404207662213,0.18026617261013342,0.1392221843932898,0.13085438840958713,0.00819296355419656,0.006143470983133118,0.009608697426722103,0.020995114704631057,0.015011855776139327,0.007834211054829171,0.010734044579648112,0.011705554890224765,0.008245450471748314,0.11844210772009718,0.02557462795843971,0.03604385570831328,0.07390407376203555,0.017350672739618243,0.011739437712478765
CL-BART-avg,67,25,20,0.3,3,1,1,4300,-0.24536695285297322,0.021459283761379698,0.5476069308945282,0.0641860465116279,0.07538859113873811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,67,50,20,0.3,3,1,1,4300,-0.05294641676198483,0.21387981985236806,0.603159242824761,0.37046511627906975,0.35600771267745485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,67,50,20,0.3,3,1,1,4300,-0.2472964314726404,0.019529805141712504,0.22707494544040768,0.9041860465116279,0.7146515120363456,11917.166248929649,0.0979186903725336,0.10606169997365462,0.1382046592262475,0.1020150942394709,0.08508963847235441,0.028980980169031084,0.050045560196271925,0.022328327638040733,0.0414026210216351,0.038666984459401955,0.02261396851646761,0.017298310857834596,0.019004345470188772,0.0375896733791093,0.03729642962878962,0.05046212439255007,0.021142670316673474,0.03372812262526805,0.022128641140732243,0.028021457903744433
CL-BART-avg,67,50,20,0.3,3,1,1,4300,-0.2472964314726404,0.0195298051417125,0.547534714144269,0.06209302325581395,0.07360394993329769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,5,20,0.3,3,1,1,4414,-0.06388889698431699,0.22657814692693465,0.640293791331763,0.34866334390575443,0.3470370364556021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,5,20,0.3,3,1,1,4414,-0.2596626818833261,0.030804362027925584,0.29706929961905293,0.5462165835976439,0.37200333374969946,12188.229940398449,0.22337267362267363,0.2127789802789803,0.12624679024679025,0.2089390516890517,0.20373929773929775,6.885521885521886e-4,7.554112554112554e-4,0.005102480852480853,0.0015227272727272728,6.375661375661375e-4,0.001906926406926407,0.0012064879564879566,3.5185185185185184e-4,3.0303030303030303e-4,0.002202020202020202,0.0012804417804417804,0.001020979020979021,0.0014478114478114479,0.0055245587745587745,9.723609723609724e-4
CL-BART-avg,68,5,20,0.3,3,1,1,4414,-0.2596626818833261,0.030804362027925566,0.5779570044358311,0.05437245129134572,0.07289396098751239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,10,20,0.3,3,1,1,4414,-0.06388889698431699,0.22657814692693465,0.640293791331763,0.34866334390575443,0.3470370364556021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,10,20,0.3,3,1,1,4414,-0.26684307609591174,0.02362396781533989,0.27779760195764475,0.6121431807884006,0.4199693626788026,12114.376572573825,0.08859704633601692,0.2038049275071334,0.20390122173578057,0.16182327843724903,0.1701251485442662,0.0023088684191625367,0.0019893162393162392,0.070886479941627,0.002032791962939022,0.050916505879741177,0.0033522588522588524,0.00875979943259355,0.002953992494433671,0.0014952686202686202,0.004610280650721827,0.002748994469582705,0.002459478021978022,0.0021163542340012927,0.013364980607627667,0.001753007613301731
CL-BART-avg,68,10,20,0.3,3,1,1,4414,-0.26684307609591174,0.023623967815339913,0.5776188034610993,0.053919347530584506,0.07105824558257962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,25,20,0.3,3,1,1,4414,-0.06388889698431699,0.22657814692693465,0.640293791331763,0.34866334390575443,0.3470370364556021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,25,20,0.3,3,1,1,4414,-0.26217282126164904,0.028294222649602605,0.25563889750758917,0.7682374263706389,0.535111635002048,12114.27692525025,0.20706649496154728,0.15629637810149888,0.13444587100956126,0.09850311750727983,0.15756449085622815,0.007367337820360704,0.005081304814537948,0.01040886441415713,0.005971390505860771,0.02648922195650248,0.03756165677518071,0.013350104968110408,0.021818251806129868,0.02243292624941844,0.01057702272664076,0.023375604796350424,0.014469099629512016,0.01248233685955702,0.02097668578689976,0.013761838454666159
CL-BART-avg,68,25,20,0.3,3,1,1,4414,-0.26217282126164904,0.02829422264960262,0.577828653920725,0.05573176257362936,0.07464201602341852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,68,50,20,0.3,3,1,1,4414,-0.06388889698431699,0.22657814692693465,0.640293791331763,0.34866334390575443,0.3470370364556021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,68,50,20,0.3,3,1,1,4414,-0.2663052043329013,0.024161839578350355,0.25734639948410315,0.9057544177616674,0.7804462195895555,12154.211493912333,0.07482342984404959,0.08450346252415537,0.08355046754586802,0.08652249549884722,0.07795064384934106,0.03741987167714219,0.04089737381817659,0.03728533254856154,0.02643762969277537,0.06558497217166027,0.03652694622120912,0.02064606098462478,0.055648598509583015,0.030026603006078546,0.0304234174205467,0.01864126939091721,0.07909628034757106,0.038862686290393085,0.024201451948616764,0.05095100670988247
CL-BART-avg,68,50,20,0.3,3,1,1,4414,-0.2663052043329013,0.02416183957835037,0.5776410518205071,0.05346624376982329,0.0715119245374578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,5,20,0.3,3,1,1,4401,-0.037659081685832346,0.25295519951829537,0.6457799232602651,0.3774142240399909,0.34142663651268734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,5,20,0.3,3,1,1,4401,-0.24200238892192927,0.04861189228219846,0.31278848503048023,0.5973642354010452,0.4306437986635123,12247.403322515145,0.14357281144781145,0.14616420616420617,0.19521098808598808,0.25219146594146596,0.23243589743589743,4.8005698005698004e-4,0.022134097384097384,3.0303030303030303e-4,0.0012645687645687646,0.0010505050505050504,1.282051282051282e-4,1.282051282051282e-4,6.363636363636364e-4,1.666666666666667e-4,7.241647241647242e-4,0.0014186091686091687,6.296296296296296e-4,4.463869463869464e-4,4.292929292929293e-4,4.848484848484849e-4
CL-BART-avg,69,5,20,0.3,3,1,1,4401,-0.24200238892192927,0.04861189228219848,0.5835701056854705,0.054533060668029994,0.0755790474273059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,10,20,0.3,3,1,1,4401,-0.037659081685832346,0.25295519951829537,0.6457799232602651,0.3774142240399909,0.34142663651268734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,10,20,0.3,3,1,1,4401,-0.2393799242715001,0.05123435693262764,0.29683727031787915,0.5503294705748694,0.34769759494800306,12194.056111149825,0.11571953359821006,0.08757235629294453,0.17130039554671908,0.23891923150379032,0.17920261274673038,0.001696211876358935,0.08625317384140914,0.0032023215074685665,0.025486566674066673,0.002199080059374177,0.0030925285226755814,0.0025499777999778,0.0019669150294150295,0.018333736116824352,0.0027273751575222164,0.003312867687867688,0.002274966455113514,0.002874153624153624,0.006201709374503492,0.04511428658487482
CL-BART-avg,69,10,20,0.3,3,1,1,4401,-0.2393799242715001,0.051234356932627644,0.5837944085967208,0.0570324926153147,0.07274931826239273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,25,20,0.3,3,1,1,4401,-0.037659081685832346,0.25295519951829537,0.6457799232602651,0.3774142240399909,0.34142663651268734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,25,20,0.3,3,1,1,4401,-0.2445910333678584,0.046023247836269335,0.27831084178593557,0.7532379004771643,0.5053924449397171,12184.805776718653,0.1274297295104788,0.06301649486301154,0.13419563442819502,0.16366559479453407,0.1705595226394901,0.039941975833797105,0.01778231082668036,0.03172525737537802,0.007155660068915864,0.019703935072617237,0.0076925630209317315,0.02622571742749328,0.007236029496163207,0.009012024745322086,0.01577002427741791,0.01333291248840005,0.03210687185679716,0.01256076497708967,0.06794892544723914,0.032938050850047654
CL-BART-avg,69,25,20,0.3,3,1,1,4401,-0.2445910333678584,0.04602324783626934,0.5833601730662574,0.052260849806862075,0.07123426956770162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,69,50,20,0.3,3,1,1,4401,-0.037659081685832346,0.25295519951829537,0.6457799232602651,0.3774142240399909,0.34142663651268734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,69,50,20,0.3,3,1,1,4401,-0.24114531508811407,0.049468966116013674,0.25455798870310176,0.9125198818450352,0.7411536085107708,12236.208548330073,0.06956579235911049,0.08220890727576036,0.0906225366223834,0.09338797846132192,0.13202560394209287,0.028944557269130474,0.05487615846283996,0.045967852207316674,0.021312688720469573,0.026152577592868615,0.025949602482211766,0.06352740347789722,0.04332942911553532,0.02403345185550699,0.037364424852817844,0.029634039292425165,0.028363407401982756,0.0368236100427149,0.028890156747066117,0.03701982181854757
CL-BART-avg,69,50,20,0.3,3,1,1,4401,-0.24114531508811407,0.04946896611601367,0.5836421256104484,0.05385139740967962,0.07274007029216015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,70,5,20,0.3,3,1,1,4500,-0.06946449134456822,0.24266772026617087,0.6741585000157893,0.3526666666666667,0.3492658181019682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,70,5,20,0.3,3,1,1,4500,-0.2958427363364331,0.01628947527430602,0.3004864831433841,0.5304444444444445,0.3761196566864314,12312.973961644999,0.1544911379470203,0.23168265517162576,0.17046081940934882,0.20547367134499486,0.18592132091764443,0.001953373015873016,0.0019283963585434174,0.0330567092221504,7.829670329670329e-4,3.7126068376068375e-4,0.001458562271062271,0.0012443304244774832,5.426587301587301e-4,0.002728282338576456,9.814335990806578e-4,0.0023337912087912087,8.42948717948718e-4,0.0018035714285714285,6.952614379084968e-4,0.0012468487394957982
CL-BART-avg,70,5,20,0.3,3,1,1,4500,-0.2958427363364331,0.016289475274305992,0.6044355179632891,0.051333333333333335,0.07082810053935862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,70,10,20,0.3,3,1,1,4500,-0.06946449134456822,0.24266772026617087,0.6741585000157893,0.3526666666666667,0.3492658181019682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,70,10,20,0.3,3,1,1,4500,-0.28890594292953453,0.023226268681204573,0.2703504759950687,0.5493333333333333,0.32930865362429523,12260.905422888552,0.1271439602064602,0.18289425158175157,0.26461988011988014,0.20260314685314684,0.17638837551337552,0.0026356698856698857,0.0031371683871683873,0.009629668942168943,0.0017178654678654678,0.0018828116328116328,0.0015150682650682651,0.003740981240981241,0.001353091353091353,0.0022997557997558,0.0011898934398934398,0.004005411255411255,0.002420884670884671,0.005916409978909979,0.0013836163836163835,0.003522089022089022
